prix_million_Ar,superficie_m2,nb_chambres,nb_etages,localisation,acces_route,eau_electricite,type_connexion,parking,type_sol,etat_maison,annee_construction
105,151.0,1,1,rural,False,True,starlink,False,brut,bon,2011
161,201.0,4,2,rural,False,True,aucune,False,carrelage,bon,1990
87,66.0,2,2,rural,True,True,fibre,True,brut,neuf,2009
455,247.0,3,2,urbain,True,False,starlink,True,carrelage,bon,2022
228,169.0,4,1,periurbain,True,False,fibre,False,carrelage,bon,1999
238,191.0,3,1,periurbain,False,True,fibre,False,brut,bon,1999
116,144.0,3,1,rural,False,True,aucune,False,carrelage,bon,2022
470,244.0,4,1,urbain,True,True,fibre,False,carrelage,bon,2010
154,98.0,4,1,periurbain,False,True,aucune,False,brut,bon,2016
209,176.0,2,2,periurbain,False,True,aucune,False,carrelage,bon,2009
98,103.0,4,2,rural,True,True,aucune,False,carrelage,bon,2022
87,132.0,5,1,rural,True,True,aucune,False,ciment,a_renover,2003
269,87.0,2,1,urbain,True,False,fibre,True,ciment,neuf,1994
418,149.0,2,2,urbain,True,True,fibre,False,brut,neuf,2009
46,78.0,2,2,rural,True,True,fibre,False,carrelage,a_renover,1997
480,175.0,2,2,urbain,True,True,aucune,True,brut,neuf,2001
60,68.0,2,2,rural,True,True,aucune,True,brut,bon,2006
465,228.0,5,1,urbain,False,False,fibre,True,carrelage,bon,2020
301,231.0,3,1,urbain,False,True,fibre,True,carrelage,a_renover,2015
444,222.0,5,2,periurbain,False,False,starlink,False,brut,neuf,2009
222,89.0,4,1,urbain,True,True,fibre,False,ciment,bon,2002
277,53.0,5,2,urbain,True,False,starlink,True,ciment,neuf,2005
139,71.0,5,1,periurbain,True,False,aucune,True,carrelage,bon,1999
116,235.0,2,2,rural,False,True,aucune,False,carrelage,a_renover,2012
219,178.0,4,2,rural,False,False,fibre,True,ciment,neuf,1991
52,59.0,1,1,periurbain,False,True,fibre,True,carrelage,a_renover,2002
103,180.0,4,2,rural,True,False,aucune,False,ciment,a_renover,1994
211,151.0,3,2,urbain,False,False,starlink,False,brut,a_renover,2002
167,180.0,4,2,periurbain,False,True,starlink,False,brut,a_renover,2001
244,144.0,1,1,periurbain,True,True,starlink,True,carrelage,neuf,1995
164,55.0,4,2,periurbain,True,False,fibre,False,carrelage,neuf,2016
275,249.0,3,1,rural,True,True,starlink,False,carrelage,neuf,2014
289,108.0,1,1,urbain,False,True,starlink,True,ciment,neuf,2012
138,120.0,1,1,periurbain,False,False,aucune,True,ciment,bon,1992
426,223.0,4,1,periurbain,False,False,fibre,False,brut,neuf,1996
66,53.0,4,1,rural,False,True,starlink,True,carrelage,bon,2016
242,215.0,3,2,rural,True,True,starlink,False,brut,neuf,2023
733,243.0,5,2,urbain,False,False,fibre,True,brut,neuf,1995
185,229.0,2,2,periurbain,True,True,aucune,False,carrelage,a_renover,2021
291,222.0,3,2,urbain,False,True,fibre,True,brut,a_renover,1999
163,162.0,5,2,periurbain,False,False,starlink,True,brut,a_renover,2001
97,76.0,2,1,rural,False,True,starlink,False,brut,neuf,2003
336,115.0,2,1,urbain,True,False,starlink,False,brut,neuf,2005
105,172.0,5,2,rural,False,True,fibre,False,ciment,a_renover,2012
294,85.0,3,1,urbain,True,True,fibre,False,brut,neuf,2012
148,141.0,5,2,periurbain,True,True,starlink,True,carrelage,a_renover,2005
183,128.0,5,2,rural,True,True,starlink,False,brut,neuf,2015
212,127.0,5,1,urbain,True,True,aucune,False,ciment,a_renover,2005
156,164.0,4,1,periurbain,False,False,starlink,True,brut,a_renover,1998
106,103.0,5,2,rural,True,False,starlink,False,brut,bon,2004
120,231.0,3,1,rural,True,False,fibre,True,ciment,a_renover,2005
193,111.0,1,2,periurbain,False,False,fibre,False,carrelage,neuf,2019
132,233.0,5,1,rural,True,False,aucune,False,brut,a_renover,2020
124,117.0,1,2,rural,False,False,fibre,False,carrelage,neuf,1996
111,211.0,3,2,rural,True,False,fibre,True,brut,a_renover,2000
269,243.0,3,2,rural,False,True,fibre,False,carrelage,neuf,2023
405,222.0,3,1,periurbain,True,False,fibre,True,ciment,neuf,2015
260,154.0,1,1,periurbain,False,False,aucune,True,carrelage,neuf,1997
201,63.0,5,1,urbain,False,False,fibre,False,brut,bon,2020
185,53.0,5,2,urbain,True,False,fibre,False,ciment,bon,1990
71,73.0,2,1,periurbain,True,False,fibre,True,brut,a_renover,2008
169,93.0,1,1,urbain,False,False,fibre,False,carrelage,bon,1990
70,94.0,5,1,rural,False,False,starlink,True,brut,a_renover,1992
65,119.0,2,1,rural,True,False,aucune,True,ciment,a_renover,1992
104,113.0,4,1,rural,False,True,starlink,True,brut,bon,2016
266,218.0,3,2,periurbain,True,False,fibre,False,carrelage,bon,2007
145,201.0,2,2,rural,False,False,aucune,False,brut,bon,2003
164,120.0,3,2,periurbain,False,False,aucune,False,brut,bon,1991
221,168.0,5,2,rural,False,True,fibre,False,carrelage,neuf,2017
221,172.0,2,2,urbain,False,True,aucune,False,ciment,a_renover,2014
141,111.0,2,2,periurbain,False,True,aucune,False,brut,bon,2016
166,191.0,3,2,periurbain,False,True,aucune,False,brut,a_renover,2018
308,234.0,5,1,periurbain,True,False,fibre,True,ciment,bon,1996
107,58.0,3,1,urbain,False,True,aucune,False,carrelage,a_renover,1998
342,194.0,2,1,periurbain,True,False,fibre,True,carrelage,neuf,2009
227,193.0,2,1,periurbain,True,True,aucune,False,brut,bon,1990
264,144.0,2,2,periurbain,True,False,aucune,False,carrelage,neuf,2015
134,71.0,1,2,urbain,False,True,fibre,True,ciment,bon,1994
212,95.0,3,2,urbain,True,True,aucune,False,brut,bon,1999
275,233.0,1,2,urbain,False,True,starlink,False,brut,a_renover,2007
116,110.0,4,2,periurbain,True,True,aucune,False,carrelage,a_renover,2011
179,196.0,4,1,periurbain,True,False,aucune,False,carrelage,a_renover,1999
275,183.0,5,2,urbain,False,True,starlink,True,carrelage,a_renover,1992
361,194.0,3,2,periurbain,True,False,aucune,True,brut,neuf,2023
102,115.0,2,2,periurbain,False,False,fibre,False,ciment,a_renover,2008
406,204.0,4,2,urbain,True,False,starlink,True,carrelage,bon,2019
203,145.0,4,1,periurbain,False,False,fibre,True,brut,bon,1998
406,204.0,4,2,urbain,True,False,aucune,True,brut,bon,2005
552,205.0,2,2,urbain,True,False,starlink,False,ciment,neuf,2021
177,230.0,1,2,periurbain,False,False,aucune,True,brut,a_renover,1996
86,110.0,2,2,rural,True,True,starlink,False,ciment,bon,2021
86,77.0,1,2,rural,False,True,starlink,False,brut,neuf,2016
79,113.0,5,1,rural,False,True,fibre,True,brut,a_renover,2016
92,71.0,2,2,rural,False,True,starlink,True,brut,neuf,2008
341,181.0,3,2,periurbain,False,True,fibre,False,brut,neuf,2016
344,183.0,3,2,periurbain,True,False,starlink,True,brut,neuf,2013
139,120.0,2,1,rural,False,False,starlink,True,ciment,neuf,1995
390,194.0,4,2,urbain,False,False,fibre,True,ciment,bon,2000
283,210.0,5,2,periurbain,False,False,starlink,True,ciment,bon,1992
117,146.0,3,2,rural,False,True,starlink,True,ciment,bon,2022
403,246.0,1,2,periurbain,True,False,fibre,True,ciment,neuf,2019
412,245.0,1,1,urbain,True,True,fibre,True,ciment,bon,2000
174,226.0,1,2,periurbain,True,False,starlink,False,ciment,a_renover,1995
180,123.0,3,1,urbain,False,False,starlink,False,brut,a_renover,2018
43,55.0,1,1,rural,True,True,fibre,False,ciment,bon,2010
310,169.0,2,1,urbain,True,False,fibre,False,carrelage,bon,2006
210,150.0,3,2,urbain,False,True,aucune,True,ciment,a_renover,2002
88,83.0,3,2,periurbain,True,True,aucune,False,ciment,a_renover,2002
108,229.0,1,2,rural,False,True,fibre,True,carrelage,a_renover,2016
167,92.0,1,1,urbain,True,False,aucune,False,carrelage,bon,1997
120,87.0,3,2,rural,True,True,aucune,True,brut,neuf,2006
161,209.0,1,1,periurbain,True,True,fibre,False,carrelage,a_renover,2008
201,104.0,2,2,periurbain,False,False,starlink,False,ciment,neuf,2011
380,96.0,5,2,urbain,False,True,starlink,False,brut,neuf,1993
199,58.0,2,2,urbain,False,False,aucune,False,brut,neuf,2018
174,144.0,3,1,rural,False,False,starlink,False,brut,neuf,2012
70,60.0,1,1,rural,False,True,starlink,False,brut,neuf,2005
241,194.0,3,2,periurbain,True,False,starlink,True,ciment,bon,2008
211,138.0,4,1,urbain,True,True,starlink,True,ciment,a_renover,2021
125,171.0,2,1,rural,False,False,aucune,False,brut,bon,2014
204,230.0,4,2,periurbain,True,True,aucune,True,ciment,a_renover,2021
314,151.0,4,1,periurbain,False,True,starlink,False,carrelage,neuf,1998
85,127.0,5,2,rural,False,True,starlink,False,carrelage,a_renover,2020
193,110.0,5,1,urbain,True,True,aucune,False,carrelage,a_renover,2000
331,157.0,4,1,urbain,False,True,fibre,True,carrelage,bon,2002
120,140.0,2,1,periurbain,True,True,starlink,False,brut,a_renover,2005
653,222.0,4,2,urbain,True,False,starlink,True,carrelage,neuf,1999
425,228.0,3,1,urbain,True,False,fibre,True,carrelage,bon,2001
48,94.0,1,1,rural,True,False,starlink,False,ciment,a_renover,2017
53,106.0,1,2,rural,False,False,aucune,False,ciment,a_renover,2004
231,197.0,2,1,periurbain,False,False,starlink,True,carrelage,bon,2022
380,96.0,5,2,urbain,False,True,fibre,True,brut,neuf,2020
160,104.0,4,1,periurbain,True,False,aucune,True,brut,bon,1995
170,59.0,4,1,periurbain,False,False,aucune,True,brut,neuf,1991
362,182.0,4,1,periurbain,False,True,starlink,False,ciment,neuf,2021
314,139.0,5,2,periurbain,True,True,starlink,True,carrelage,neuf,1991
240,238.0,1,1,rural,False,True,fibre,False,brut,neuf,2007
160,91.0,5,2,periurbain,True,False,starlink,False,ciment,bon,2003
97,178.0,3,1,rural,False,True,fibre,True,brut,a_renover,2021
570,225.0,1,1,urbain,True,True,starlink,False,brut,neuf,2005
273,231.0,1,2,urbain,False,False,aucune,True,ciment,a_renover,2012
165,146.0,1,1,periurbain,True,False,fibre,True,brut,bon,2017
285,237.0,3,1,periurbain,True,False,aucune,False,carrelage,bon,2014
420,207.0,5,1,periurbain,True,False,fibre,False,brut,neuf,1991
362,207.0,2,1,periurbain,False,True,fibre,False,brut,neuf,1999
120,70.0,3,1,urbain,False,True,aucune,False,carrelage,a_renover,1997
321,224.0,5,2,urbain,True,False,fibre,True,ciment,a_renover,2023
227,174.0,5,2,rural,False,False,starlink,True,ciment,neuf,2018
346,246.0,5,2,urbain,False,False,fibre,True,ciment,a_renover,1990
208,161.0,2,1,urbain,False,False,fibre,True,brut,a_renover,2011
121,244.0,2,1,rural,False,True,aucune,False,brut,a_renover,2011
219,166.0,5,2,rural,True,True,aucune,True,brut,neuf,1997
133,114.0,2,1,rural,False,False,aucune,True,brut,neuf,2006
116,108.0,1,1,rural,False,True,aucune,False,brut,neuf,2021
113,214.0,3,2,rural,False,False,aucune,False,ciment,a_renover,2004
141,63.0,5,1,urbain,False,False,fibre,True,ciment,a_renover,2001
271,88.0,2,1,urbain,False,False,aucune,False,ciment,neuf,2021
328,124.0,1,2,urbain,True,False,aucune,True,carrelage,neuf,2019
107,99.0,1,1,rural,False,False,aucune,True,carrelage,neuf,2018
59,55.0,3,1,rural,False,False,fibre,False,ciment,bon,1994
249,177.0,5,1,periurbain,False,True,fibre,True,brut,bon,2003
237,123.0,2,1,urbain,True,True,aucune,False,ciment,bon,1991
103,168.0,5,2,rural,True,True,fibre,True,ciment,a_renover,2017
184,93.0,2,2,periurbain,False,True,fibre,False,brut,neuf,2017
654,235.0,3,2,urbain,False,True,aucune,True,brut,neuf,1995
251,92.0,1,2,urbain,True,False,starlink,True,brut,neuf,2021
273,125.0,4,2,periurbain,False,False,aucune,False,brut,neuf,1997
97,51.0,4,1,rural,True,True,starlink,False,carrelage,neuf,1993
169,96.0,1,2,periurbain,True,False,fibre,False,ciment,neuf,2023
178,135.0,4,1,rural,True,True,starlink,False,carrelage,neuf,2014
278,161.0,1,1,urbain,True,False,fibre,True,carrelage,bon,1996
632,201.0,5,2,urbain,True,False,aucune,False,carrelage,neuf,2022
77,110.0,5,1,rural,False,False,aucune,False,brut,a_renover,2014
173,83.0,2,1,urbain,True,False,starlink,False,ciment,bon,2013
280,229.0,5,2,rural,False,True,starlink,False,carrelage,neuf,2021
77,122.0,4,1,rural,True,False,aucune,True,ciment,a_renover,2000
95,188.0,2,1,rural,False,False,starlink,False,brut,a_renover,2001
258,223.0,2,1,periurbain,True,True,starlink,False,brut,bon,2022
104,220.0,1,1,rural,False,True,fibre,False,brut,a_renover,2002
181,149.0,2,2,periurbain,True,True,fibre,False,ciment,bon,2017
467,132.0,5,1,urbain,True,True,fibre,False,carrelage,neuf,2008
378,217.0,2,1,periurbain,False,True,starlink,False,ciment,neuf,2007
225,176.0,2,1,urbain,True,True,aucune,False,carrelage,a_renover,2000
104,137.0,2,2,rural,True,False,fibre,False,carrelage,bon,1990
385,184.0,5,2,periurbain,False,True,starlink,True,ciment,neuf,2009
93,108.0,3,1,rural,True,False,aucune,False,brut,bon,2002
92,51.0,3,1,periurbain,True,False,aucune,False,brut,bon,1992
140,110.0,2,1,periurbain,True,False,aucune,False,carrelage,bon,2020
197,98.0,2,1,urbain,False,False,aucune,False,ciment,bon,2019
294,60.0,5,1,urbain,True,True,starlink,False,brut,neuf,1992
202,117.0,1,1,periurbain,False,True,aucune,True,ciment,neuf,1995
60,58.0,2,1,periurbain,False,True,aucune,False,brut,a_renover,2013
117,121.0,5,2,rural,True,False,aucune,False,ciment,bon,1992
114,243.0,1,1,rural,False,False,fibre,True,ciment,a_renover,2004
134,77.0,5,1,rural,True,True,starlink,False,ciment,neuf,2012
159,103.0,4,1,periurbain,False,False,aucune,True,ciment,bon,2011
42,53.0,1,2,rural,True,False,fibre,False,brut,bon,2022
117,158.0,2,2,rural,True,False,starlink,False,brut,bon,2012
171,57.0,4,2,urbain,True,False,starlink,True,carrelage,bon,1998
132,102.0,2,2,periurbain,True,True,starlink,False,carrelage,bon,2007
129,140.0,3,1,periurbain,False,False,starlink,False,brut,a_renover,2004
295,245.0,5,1,rural,True,True,aucune,True,ciment,neuf,2000
57,51.0,3,1,rural,False,True,starlink,True,ciment,bon,2015
236,161.0,4,2,urbain,True,True,starlink,True,carrelage,a_renover,1991
118,88.0,2,1,periurbain,True,True,aucune,False,carrelage,bon,1995
53,71.0,1,2,rural,False,False,starlink,False,ciment,bon,2019
410,213.0,4,1,periurbain,False,False,fibre,True,carrelage,neuf,2008
89,55.0,3,2,rural,True,False,fibre,True,carrelage,neuf,2020
93,103.0,2,1,periurbain,True,True,starlink,False,ciment,a_renover,2005
58,80.0,4,1,rural,False,False,starlink,False,carrelage,a_renover,2019
238,235.0,1,2,rural,False,True,aucune,True,carrelage,neuf,2000
194,59.0,5,1,urbain,True,True,starlink,True,ciment,bon,1991
115,117.0,5,1,rural,True,False,starlink,True,carrelage,bon,2016
168,138.0,3,1,rural,True,True,starlink,False,brut,neuf,1997
213,74.0,5,1,periurbain,False,False,starlink,True,brut,neuf,2021
283,68.0,4,1,urbain,False,True,fibre,False,ciment,neuf,1990
492,155.0,4,2,urbain,False,False,fibre,True,ciment,neuf,2018
168,80.0,2,1,urbain,False,True,aucune,True,carrelage,bon,1993
51,64.0,4,2,rural,True,False,fibre,False,carrelage,a_renover,1994
212,164.0,2,2,urbain,False,False,aucune,False,brut,a_renover,2016
455,177.0,1,2,urbain,True,False,aucune,True,carrelage,neuf,2007
180,53.0,5,1,periurbain,False,True,fibre,True,brut,neuf,2016
68,114.0,3,1,rural,True,True,aucune,False,carrelage,a_renover,1999
112,50.0,4,2,urbain,False,True,aucune,True,ciment,a_renover,2015
124,156.0,3,1,rural,False,False,fibre,True,carrelage,bon,1991
127,222.0,5,1,rural,True,False,fibre,True,brut,a_renover,1995
65,133.0,1,2,rural,False,True,aucune,False,brut,a_renover,2008
129,72.0,5,2,rural,False,True,aucune,True,carrelage,neuf,2011
158,209.0,3,1,rural,True,True,starlink,False,brut,bon,2006
207,174.0,2,1,periurbain,False,True,aucune,True,brut,bon,2005
109,60.0,3,1,urbain,True,True,aucune,True,carrelage,a_renover,1994
141,183.0,3,1,rural,True,True,aucune,False,brut,bon,1999
79,139.0,3,2,rural,True,True,starlink,False,carrelage,a_renover,2014
458,224.0,5,1,urbain,True,True,starlink,False,brut,bon,2003
129,239.0,4,1,rural,True,False,fibre,False,ciment,a_renover,2003
134,57.0,5,1,urbain,True,True,aucune,False,carrelage,a_renover,2000
134,236.0,5,1,rural,True,False,fibre,False,ciment,a_renover,2021
302,126.0,5,1,urbain,True,True,aucune,True,ciment,bon,2008
265,153.0,1,1,urbain,False,False,fibre,True,brut,bon,2018
98,90.0,5,2,rural,False,True,aucune,True,ciment,bon,2011
57,65.0,5,2,rural,False,True,starlink,False,brut,a_renover,2003
254,138.0,2,2,periurbain,True,False,fibre,True,carrelage,neuf,1994
220,192.0,3,1,rural,True,False,fibre,True,carrelage,neuf,2012
149,83.0,4,2,urbain,False,False,starlink,True,carrelage,a_renover,2014
378,224.0,1,2,urbain,False,True,starlink,False,brut,bon,2013
183,113.0,5,1,periurbain,True,False,aucune,True,ciment,bon,2008
250,144.0,1,2,urbain,False,True,starlink,True,carrelage,bon,2013
139,128.0,5,1,periurbain,True,False,fibre,True,ciment,a_renover,1992
506,186.0,2,1,urbain,True,False,aucune,False,ciment,neuf,2010
46,91.0,1,1,rural,True,False,fibre,False,brut,a_renover,1999
359,87.0,5,2,urbain,False,False,starlink,True,ciment,neuf,2010
196,207.0,5,2,periurbain,True,False,fibre,False,brut,a_renover,2008
258,153.0,1,2,periurbain,False,False,fibre,True,carrelage,neuf,2013
75,80.0,3,2,rural,False,False,aucune,False,carrelage,bon,1999
88,108.0,1,1,periurbain,True,True,fibre,True,ciment,a_renover,2005
245,198.0,3,2,periurbain,False,False,aucune,True,ciment,bon,2022
74,52.0,2,2,rural,False,False,aucune,True,ciment,neuf,1997
346,204.0,1,2,urbain,True,True,fibre,True,carrelage,bon,2021
306,154.0,3,2,urbain,True,False,fibre,False,brut,bon,2013
215,97.0,3,1,urbain,False,False,fibre,False,ciment,bon,1994
158,51.0,4,1,periurbain,True,True,fibre,True,brut,neuf,2001
307,147.0,4,2,periurbain,False,True,aucune,True,brut,neuf,2008
195,150.0,3,2,periurbain,True,False,starlink,True,ciment,bon,2015
159,141.0,2,1,rural,True,True,starlink,False,ciment,neuf,2023
135,149.0,5,1,rural,True,False,starlink,False,carrelage,bon,2007
185,115.0,5,2,periurbain,True,False,fibre,True,ciment,bon,2004
144,100.0,4,2,rural,False,True,aucune,False,ciment,neuf,2020
215,161.0,5,1,rural,True,False,aucune,False,brut,neuf,1992
347,107.0,3,2,urbain,False,True,aucune,False,ciment,neuf,2018
146,140.0,1,1,rural,True,True,starlink,False,brut,neuf,2008
93,144.0,5,1,rural,False,True,starlink,False,ciment,a_renover,1998
314,243.0,3,2,urbain,True,False,fibre,False,brut,a_renover,2015
79,152.0,2,1,rural,False,False,aucune,False,brut,a_renover,2002
86,52.0,2,1,urbain,False,False,starlink,False,carrelage,a_renover,2011
291,235.0,2,1,urbain,False,False,starlink,False,brut,a_renover,2008
175,211.0,5,1,rural,False,True,fibre,False,ciment,bon,1996
664,239.0,3,1,urbain,True,True,aucune,False,ciment,neuf,2021
172,73.0,3,2,periurbain,False,False,fibre,True,brut,neuf,2008
178,159.0,1,1,periurbain,False,True,starlink,True,ciment,bon,2023
259,112.0,4,2,urbain,False,False,fibre,True,carrelage,bon,1991
62,59.0,3,1,rural,True,False,fibre,True,ciment,bon,1993
83,136.0,4,1,rural,True,True,starlink,False,brut,a_renover,2002
229,183.0,3,2,periurbain,True,True,fibre,True,carrelage,bon,1993
205,133.0,4,1,urbain,False,True,fibre,False,brut,a_renover,2002
56,63.0,5,2,rural,True,True,aucune,False,ciment,a_renover,2012
274,223.0,5,1,rural,False,False,starlink,True,carrelage,neuf,2008
474,246.0,4,1,urbain,False,False,aucune,True,ciment,bon,2012
153,110.0,3,2,periurbain,False,True,fibre,False,ciment,bon,2020
276,90.0,2,2,urbain,False,True,aucune,False,carrelage,neuf,2013
145,137.0,5,2,periurbain,False,True,starlink,True,brut,a_renover,2000
237,190.0,3,2,periurbain,True,True,aucune,False,ciment,bon,1997
418,224.0,3,1,urbain,False,True,fibre,True,carrelage,bon,2012
323,97.0,3,1,urbain,False,False,fibre,False,ciment,neuf,2016
178,123.0,5,1,rural,True,True,starlink,True,ciment,neuf,2023
205,189.0,2,1,rural,True,True,aucune,False,ciment,neuf,2002
171,103.0,4,1,urbain,False,True,aucune,True,brut,a_renover,2017
284,223.0,4,2,periurbain,False,True,starlink,False,brut,bon,1993
202,143.0,3,2,urbain,True,False,fibre,False,ciment,a_renover,1995
56,87.0,3,1,rural,True,True,fibre,True,brut,a_renover,2005
292,150.0,3,1,periurbain,True,True,fibre,False,carrelage,neuf,1996
174,222.0,4,2,rural,True,False,starlink,True,brut,bon,2014
198,234.0,3,1,periurbain,True,True,starlink,True,carrelage,a_renover,1991
227,153.0,4,1,urbain,True,False,aucune,True,brut,a_renover,2019
299,217.0,4,1,urbain,True,True,starlink,False,ciment,a_renover,2006
114,141.0,3,1,rural,False,False,fibre,True,carrelage,bon,2016
288,227.0,4,2,periurbain,True,False,aucune,True,carrelage,bon,2010
108,84.0,1,1,urbain,False,True,fibre,True,ciment,a_renover,2000
