id,prix,superficie_m2,nb_chambres,nb_etages,localisation,acces_route,eau_electricite,type_connexion,parking,type_sol,etat_maison,annee_construction
8354.0,599.0,187.0,5.0,2.0,urbain,,non,fibre,Yes,,neuf,1994.0
4567.0,170.0,221.0,1.0,,periurbain,No,oui,fibre,1,brut,a_renover,1990.0
8455.0,680.0,246.0,3.0,1.0,,non,1,fibre,No,carrelage,neuf,2016.0
8936.0,207.0,174.0,2.0,1.0,periurbain,No,Yes,aucune,oui,brut,bon,2005.0
2656.0,366.0,90.0,5.0,1.0,urbain,Yes,1,fibre,No,,neuf,2021.0
9912.0,109.0,60.0,3.0,1.0,urbain,Yes,Yes,aucune,1,carrelage,a_renover,1994.0
4305.0,141.0,183.0,3.0,1.0,rural,1,oui,aucune,No,brut,bon,1999.0
1961.0,79.0,139.0,3.0,2.0,rural,oui,oui,starlink,non,carrelage,a_renover,2014.0
4992.0,458.0,224.0,5.0,1.0,urbain,oui,oui,starlink,0,brut,bon,2003.0
4891.0,468.0,145.0,4.0,,urbain,No,Yes,aucune,1,brut,neuf,2021.0
5815.0,129.0,239.0,4.0,1.0,rural,1,0,fibre,0,ciment,a_renover,2003.0
5869.0,,69.0,5.0,2.0,urbain,0,oui,starlink,,ciment,bon,1997.0
,134.0,57.0,5.0,1.0,urbain,oui,oui,aucune,non,carrelage,a_renover,2000.0
6868.0,84.0,119.0,1.0,1.0,rural,Yes,Yes,,No,carrelage,bon,2002.0
8312.0,140.0,206.0,,2.0,rural,No,oui,aucune,Yes,brut,,2012.0
6739.0,366.0,140.0,1.0,1.0,urbain,non,No,aucune,,carrelage,neuf,2015.0
7458.0,85.0,,1.0,2.0,urbain,No,No,fibre,No,brut,a_renover,2000.0
1251.0,119.0,64.0,1.0,2.0,periurbain,oui,oui,fibre,oui,ciment,neuf,
3176.0,134.0,236.0,5.0,1.0,rural,oui,non,fibre,non,ciment,a_renover,2021.0
5072.0,302.0,126.0,5.0,1.0,urbain,1,Yes,aucune,oui,ciment,bon,2008.0
3359.0,265.0,153.0,1.0,1.0,urbain,0,No,fibre,Yes,brut,bon,2018.0
,98.0,90.0,5.0,2.0,rural,No,1,aucune,1,ciment,bon,2011.0
6679.0,57.0,65.0,5.0,2.0,rural,0,oui,starlink,0,brut,a_renover,2003.0
8556.0,254.0,138.0,2.0,2.0,periurbain,Yes,0,fibre,oui,carrelage,neuf,1994.0
7958.0,220.0,192.0,3.0,1.0,rural,oui,non,fibre,oui,carrelage,neuf,2012.0
3289.0,,171.0,2.0,2.0,rural,1,1,starlink,non,carrelage,a_renover,2019.0
3687.0,195.0,242.0,5.0,,rural,1,Yes,aucune,No,ciment,bon,2011.0
9619.0,,113.0,3.0,2.0,rural,,non,aucune,1,carrelage,bon,2020.0
3190.0,149.0,83.0,4.0,2.0,urbain,non,0,starlink,oui,carrelage,a_renover,2014.0
6889.0,378.0,224.0,1.0,2.0,urbain,No,oui,starlink,No,brut,bon,2013.0
8290.0,183.0,113.0,5.0,1.0,periurbain,1,No,aucune,1,ciment,bon,2008.0
1051.0,115.0,108.0,4.0,1.0,periurbain,Yes,0,starlink,oui,carrelage,a_renover,
4069.0,342.0,80.0,5.0,,urbain,non,No,fibre,oui,carrelage,neuf,2011.0
7431.0,250.0,144.0,1.0,2.0,urbain,No,1,starlink,oui,carrelage,bon,2013.0
7787.0,139.0,128.0,5.0,1.0,periurbain,Yes,No,fibre,oui,ciment,a_renover,1992.0
272.0,310.0,169.0,2.0,1.0,urbain,oui,0,fibre,0,carrelage,bon,2006.0
2042.0,405.0,247.0,1.0,1.0,periurbain,,,starlink,Yes,ciment,neuf,2009.0
4763.0,506.0,186.0,2.0,1.0,urbain,oui,non,aucune,non,ciment,neuf,2010.0
6061.0,,50.0,3.0,2.0,urbain,No,0,,non,,bon,2002.0
6348.0,173.0,83.0,2.0,2.0,urbain,non,oui,starlink,Yes,,,1990.0
9341.0,46.0,91.0,1.0,1.0,rural,oui,0,fibre,No,brut,a_renover,1999.0
1086.0,257.0,197.0,4.0,1.0,,0,Yes,fibre,Yes,,bon,2001.0
7068.0,359.0,87.0,5.0,2.0,urbain,0,non,starlink,1,ciment,neuf,2010.0
7711.0,244.0,144.0,1.0,1.0,periurbain,1,Yes,starlink,Yes,carrelage,neuf,1995.0
9084.0,266.0,,5.0,1.0,periurbain,0,1,fibre,non,ciment,bon,2000.0
8850.0,,51.0,5.0,,rural,Yes,0,starlink,0,carrelage,a_renover,2021.0
2941.0,115.0,96.0,5.0,1.0,periurbain,oui,No,aucune,No,,a_renover,1992.0
4322.0,,165.0,4.0,1.0,rural,,1,fibre,oui,ciment,neuf,2005.0
8327.0,73.0,126.0,3.0,2.0,,1,non,fibre,No,carrelage,a_renover,2023.0
9430.0,,208.0,4.0,1.0,,1,non,fibre,1,brut,neuf,2019.0
5831.0,196.0,207.0,5.0,2.0,periurbain,1,non,fibre,non,brut,a_renover,2008.0
6832.0,258.0,153.0,1.0,2.0,periurbain,No,non,fibre,1,carrelage,neuf,2013.0
6734.0,83.0,51.0,5.0,2.0,periurbain,1,oui,starlink,1,,a_renover,2017.0
1493.0,156.0,152.0,5.0,2.0,periurbain,non,1,fibre,non,ciment,,
9847.0,75.0,80.0,3.0,2.0,rural,0,non,aucune,non,carrelage,bon,1999.0
4709.0,88.0,108.0,1.0,1.0,periurbain,oui,oui,fibre,Yes,ciment,a_renover,2005.0
6902.0,245.0,198.0,3.0,2.0,periurbain,0,No,aucune,Yes,ciment,bon,2022.0
8981.0,74.0,52.0,2.0,2.0,rural,0,non,aucune,Yes,ciment,neuf,1997.0
8637.0,346.0,204.0,1.0,2.0,urbain,1,oui,fibre,Yes,carrelage,bon,2021.0
9543.0,173.0,154.0,,1.0,periurbain,1,non,fibre,non,brut,bon,2014.0
3478.0,78.0,136.0,3.0,2.0,rural,1,1,aucune,,ciment,a_renover,1996.0
8422.0,195.0,150.0,3.0,1.0,periurbain,oui,1,,Yes,ciment,,2008.0
3924.0,306.0,154.0,3.0,2.0,urbain,oui,non,fibre,No,brut,bon,2013.0
1748.0,215.0,97.0,3.0,1.0,urbain,non,non,fibre,0,ciment,bon,1994.0
732.0,158.0,51.0,4.0,1.0,periurbain,oui,1,fibre,Yes,brut,neuf,2001.0
2553.0,307.0,147.0,4.0,2.0,periurbain,0,oui,aucune,Yes,brut,neuf,2008.0
6662.0,195.0,150.0,3.0,2.0,periurbain,oui,non,starlink,Yes,ciment,bon,2015.0
7254.0,,136.0,1.0,1.0,rural,1,No,starlink,oui,ciment,a_renover,
2662.0,558.0,170.0,5.0,1.0,urbain,Yes,,starlink,No,ciment,neuf,1996.0
6636.0,159.0,141.0,2.0,1.0,rural,oui,oui,starlink,non,ciment,neuf,2023.0
7157.0,135.0,149.0,5.0,1.0,rural,1,No,starlink,No,carrelage,bon,2007.0
3113.0,270.0,131.0,3.0,2.0,,1,0,fibre,0,,bon,2003.0
3303.0,87.0,53.0,3.0,1.0,rural,No,Yes,aucune,Yes,ciment,neuf,2014.0
1344.0,,120.0,3.0,2.0,periurbain,0,0,fibre,1,ciment,neuf,2011.0
,185.0,115.0,5.0,2.0,periurbain,oui,0,fibre,1,ciment,bon,2004.0
1690.0,269.0,,2.0,,urbain,No,1,aucune,0,brut,neuf,2001.0
6125.0,144.0,100.0,4.0,2.0,rural,0,oui,aucune,0,ciment,neuf,2020.0
7907.0,215.0,161.0,5.0,1.0,rural,1,No,aucune,No,brut,neuf,1992.0
5048.0,,97.0,2.0,1.0,rural,oui,No,aucune,1,carrelage,a_renover,1995.0
6149.0,347.0,107.0,3.0,2.0,urbain,No,1,aucune,0,ciment,neuf,2018.0
3308.0,262.0,227.0,2.0,,periurbain,Yes,Yes,,oui,,bon,2000.0
1504.0,97.0,56.0,3.0,2.0,periurbain,oui,No,fibre,,carrelage,bon,1996.0
,146.0,140.0,1.0,1.0,rural,1,Yes,starlink,0,brut,neuf,2008.0
7583.0,193.0,,5.0,2.0,periurbain,No,0,aucune,No,carrelage,,2002.0
7601.0,180.0,78.0,3.0,2.0,periurbain,1,oui,starlink,0,,neuf,2016.0
3791.0,93.0,144.0,5.0,1.0,rural,non,1,starlink,No,ciment,a_renover,1998.0
5217.0,314.0,243.0,3.0,2.0,urbain,oui,0,fibre,non,brut,a_renover,2015.0
8990.0,343.0,118.0,2.0,1.0,urbain,Yes,non,aucune,No,,neuf,1991.0
5844.0,261.0,208.0,2.0,1.0,urbain,0,non,,1,brut,a_renover,1990.0
1067.0,,209.0,3.0,2.0,urbain,Yes,Yes,fibre,non,ciment,bon,2018.0
7188.0,79.0,152.0,2.0,1.0,rural,0,0,aucune,0,brut,a_renover,2002.0
9643.0,,91.0,4.0,2.0,urbain,oui,0,aucune,oui,brut,neuf,2018.0
6862.0,202.0,198.0,1.0,1.0,rural,Yes,non,fibre,,ciment,neuf,1996.0
2696.0,130.0,71.0,1.0,2.0,periurbain,oui,Yes,starlink,oui,brut,,1991.0
1848.0,86.0,52.0,2.0,1.0,urbain,No,No,starlink,0,carrelage,a_renover,2011.0
4512.0,291.0,235.0,2.0,1.0,urbain,No,0,starlink,non,brut,a_renover,2008.0
544.0,310.0,131.0,5.0,1.0,urbain,,No,aucune,No,carrelage,bon,1999.0
2431.0,,216.0,4.0,1.0,periurbain,Yes,No,fibre,No,ciment,neuf,2016.0
,175.0,211.0,5.0,1.0,rural,No,oui,fibre,No,ciment,bon,1996.0
3435.0,664.0,239.0,3.0,1.0,urbain,Yes,oui,aucune,0,ciment,neuf,2021.0
6817.0,185.0,53.0,5.0,2.0,urbain,Yes,oui,aucune,,carrelage,bon,2012.0
8184.0,201.0,168.0,2.0,2.0,periurbain,Yes,non,fibre,oui,brut,bon,2020.0
142.0,269.0,62.0,4.0,1.0,urbain,,Yes,aucune,,ciment,neuf,1998.0
5586.0,198.0,127.0,4.0,1.0,urbain,Yes,,aucune,Yes,ciment,a_renover,2008.0
9657.0,242.0,202.0,,1.0,rural,,0,fibre,No,brut,neuf,1996.0
1494.0,310.0,214.0,5.0,1.0,urbain,0,No,fibre,oui,carrelage,a_renover,2009.0
6753.0,172.0,73.0,3.0,2.0,periurbain,non,No,fibre,Yes,brut,neuf,2008.0
5290.0,231.0,178.0,5.0,2.0,rural,0,0,fibre,non,,neuf,2018.0
8253.0,,74.0,1.0,2.0,rural,non,0,fibre,non,ciment,neuf,2005.0
3409.0,178.0,159.0,1.0,1.0,periurbain,non,Yes,starlink,Yes,ciment,bon,2023.0
1117.0,259.0,112.0,4.0,2.0,urbain,0,0,fibre,oui,carrelage,bon,1991.0
1756.0,62.0,59.0,3.0,1.0,rural,Yes,non,fibre,Yes,ciment,bon,1993.0
497.0,436.0,119.0,5.0,1.0,urbain,No,1,aucune,Yes,,neuf,2015.0
9905.0,58.0,80.0,4.0,2.0,rural,1,,aucune,oui,carrelage,a_renover,1996.0
870.0,,241.0,2.0,1.0,,0,oui,fibre,non,,a_renover,2021.0
3357.0,83.0,136.0,4.0,1.0,rural,1,Yes,starlink,No,brut,a_renover,2002.0
912.0,229.0,183.0,3.0,2.0,periurbain,oui,1,fibre,oui,carrelage,bon,1993.0
721.0,205.0,133.0,4.0,1.0,urbain,No,1,fibre,No,brut,a_renover,2002.0
2805.0,245.0,193.0,5.0,,rural,non,No,fibre,non,brut,neuf,2002.0
4402.0,123.0,224.0,4.0,1.0,,Yes,Yes,aucune,oui,ciment,a_renover,2005.0
,56.0,63.0,5.0,2.0,rural,Yes,1,aucune,0,ciment,a_renover,2012.0
2101.0,274.0,223.0,5.0,1.0,rural,No,non,starlink,Yes,carrelage,neuf,2008.0
8011.0,274.0,159.0,1.0,1.0,urbain,,No,starlink,No,brut,bon,2021.0
9610.0,474.0,246.0,4.0,1.0,urbain,No,No,aucune,Yes,ciment,bon,2012.0
8460.0,153.0,110.0,3.0,2.0,periurbain,0,Yes,fibre,No,ciment,bon,2020.0
1520.0,,230.0,5.0,1.0,urbain,0,,,oui,ciment,bon,2000.0
9577.0,276.0,90.0,2.0,2.0,urbain,non,Yes,aucune,No,carrelage,neuf,2013.0
2746.0,145.0,137.0,5.0,2.0,periurbain,0,oui,starlink,oui,brut,a_renover,2000.0
,237.0,190.0,3.0,2.0,periurbain,1,1,aucune,No,ciment,bon,1997.0
7130.0,418.0,224.0,3.0,1.0,urbain,0,oui,fibre,1,carrelage,bon,2012.0
314.0,323.0,97.0,3.0,1.0,urbain,non,non,fibre,0,ciment,neuf,2016.0
1799.0,165.0,93.0,1.0,1.0,periurbain,non,non,fibre,,brut,neuf,2017.0
327.0,178.0,123.0,5.0,1.0,rural,1,Yes,starlink,Yes,ciment,neuf,2023.0
3880.0,233.0,230.0,1.0,2.0,rural,1,non,fibre,0,brut,neuf,2019.0
,205.0,189.0,2.0,1.0,rural,Yes,1,aucune,non,ciment,neuf,2002.0
5850.0,171.0,103.0,4.0,1.0,urbain,No,oui,aucune,oui,brut,a_renover,2017.0
5447.0,284.0,223.0,4.0,2.0,periurbain,non,oui,starlink,0,brut,bon,1993.0
3129.0,202.0,143.0,3.0,2.0,urbain,oui,non,fibre,No,ciment,a_renover,1995.0
1996.0,470.0,,4.0,1.0,urbain,1,0,fibre,Yes,ciment,bon,1993.0
8193.0,234.0,206.0,3.0,1.0,,0,No,starlink,Yes,brut,neuf,2021.0
3968.0,56.0,87.0,3.0,1.0,rural,1,1,fibre,Yes,brut,a_renover,2005.0
6992.0,49.0,60.0,4.0,1.0,rural,Yes,Yes,fibre,oui,brut,a_renover,
6728.0,190.0,,1.0,,urbain,,Yes,aucune,1,brut,a_renover,2018.0
1973.0,292.0,150.0,3.0,1.0,periurbain,1,1,fibre,0,carrelage,neuf,1996.0
336.0,174.0,222.0,4.0,2.0,rural,oui,0,starlink,Yes,brut,bon,2014.0
2764.0,66.0,78.0,1.0,,,1,No,starlink,Yes,brut,a_renover,2004.0
8735.0,198.0,234.0,3.0,1.0,periurbain,oui,1,starlink,1,carrelage,a_renover,1991.0
275.0,227.0,153.0,4.0,1.0,urbain,Yes,non,aucune,Yes,brut,a_renover,2019.0
2985.0,299.0,217.0,4.0,1.0,urbain,Yes,1,starlink,No,ciment,a_renover,2006.0
6888.0,60.0,58.0,2.0,,periurbain,oui,Yes,fibre,oui,,a_renover,2007.0
7120.0,236.0,101.0,4.0,2.0,periurbain,0,,fibre,oui,ciment,neuf,2011.0
,114.0,141.0,3.0,1.0,rural,non,No,fibre,Yes,carrelage,bon,2016.0
6433.0,179.0,233.0,1.0,1.0,periurbain,Yes,oui,aucune,oui,ciment,,2018.0
3558.0,288.0,227.0,4.0,2.0,periurbain,Yes,No,aucune,oui,carrelage,bon,2010.0
6811.0,108.0,84.0,1.0,1.0,urbain,No,Yes,fibre,Yes,ciment,a_renover,2000.0
2809.0,184.0,142.0,4.0,2.0,rural,,oui,fibre,1,carrelage,neuf,2003.0
7576.0,292.0,243.0,3.0,1.0,periurbain,non,0,starlink,No,ciment,,1995.0
4861.0,198.0,77.0,4.0,2.0,periurbain,No,No,starlink,0,ciment,,2022.0
5852.0,122.0,67.0,4.0,,periurbain,1,0,,non,brut,bon,2007.0
7921.0,90.0,73.0,4.0,1.0,periurbain,oui,No,aucune,oui,carrelage,a_renover,1992.0
5246.0,138.0,61.0,2.0,1.0,urbain,non,0,aucune,No,ciment,bon,2014.0
3416.0,284.0,216.0,3.0,2.0,urbain,non,No,starlink,0,carrelage,,2005.0
307.0,,204.0,5.0,2.0,urbain,0,1,fibre,Yes,brut,bon,2019.0
3908.0,244.0,205.0,1.0,2.0,urbain,non,1,fibre,0,ciment,a_renover,2004.0
8484.0,122.0,84.0,,1.0,urbain,,oui,fibre,non,brut,a_renover,2003.0
348.0,167.0,236.0,2.0,1.0,rural,oui,1,starlink,0,carrelage,bon,1999.0
5918.0,199.0,211.0,5.0,1.0,periurbain,oui,Yes,starlink,0,brut,a_renover,1991.0
826.0,73.0,63.0,3.0,2.0,periurbain,oui,oui,starlink,non,,a_renover,2016.0
5296.0,241.0,142.0,1.0,1.0,periurbain,No,Yes,aucune,non,ciment,neuf,2015.0
6460.0,267.0,241.0,3.0,1.0,rural,Yes,1,aucune,No,carrelage,neuf,2006.0
8873.0,196.0,63.0,5.0,2.0,periurbain,Yes,Yes,fibre,,brut,,2006.0
4482.0,,71.0,4.0,2.0,rural,oui,non,fibre,Yes,ciment,bon,2020.0
8000.0,106.0,173.0,5.0,1.0,rural,1,0,fibre,0,ciment,a_renover,2014.0
3682.0,520.0,179.0,3.0,1.0,urbain,0,oui,starlink,No,brut,neuf,2021.0
7153.0,203.0,72.0,1.0,2.0,urbain,0,Yes,fibre,oui,brut,neuf,2019.0
9232.0,449.0,218.0,5.0,1.0,urbain,No,,aucune,non,carrelage,bon,2005.0
2053.0,251.0,67.0,3.0,1.0,urbain,,No,aucune,non,brut,neuf,2021.0
,,168.0,1.0,1.0,urbain,oui,No,fibre,oui,carrelage,a_renover,1999.0
71.0,655.0,248.0,2.0,2.0,urbain,1,Yes,starlink,0,ciment,neuf,2019.0
9852.0,148.0,107.0,2.0,2.0,urbain,No,oui,aucune,No,brut,a_renover,2011.0
8365.0,126.0,135.0,5.0,2.0,rural,1,1,aucune,Yes,carrelage,bon,2020.0
7630.0,160.0,141.0,1.0,2.0,periurbain,No,1,aucune,Yes,ciment,bon,2002.0
8999.0,97.0,155.0,5.0,2.0,rural,,Yes,starlink,oui,brut,a_renover,1996.0
5356.0,,188.0,2.0,2.0,urbain,No,Yes,aucune,1,carrelage,a_renover,2008.0
1666.0,158.0,104.0,3.0,1.0,urbain,,1,aucune,0,carrelage,a_renover,2014.0
5570.0,388.0,99.0,5.0,1.0,urbain,0,0,aucune,oui,carrelage,neuf,1991.0
7516.0,92.0,81.0,5.0,1.0,rural,Yes,Yes,starlink,0,brut,bon,2004.0
9982.0,116.0,110.0,4.0,2.0,periurbain,oui,0,,oui,ciment,a_renover,2010.0
6553.0,351.0,157.0,5.0,1.0,urbain,,Yes,,oui,ciment,bon,2013.0
1445.0,115.0,120.0,3.0,2.0,periurbain,No,non,starlink,Yes,carrelage,a_renover,2013.0
6382.0,174.0,214.0,2.0,1.0,periurbain,non,0,fibre,,ciment,a_renover,2016.0
7520.0,174.0,226.0,1.0,2.0,periurbain,0,oui,starlink,0,ciment,a_renover,1997.0
1695.0,254.0,81.0,2.0,2.0,urbain,0,No,aucune,non,carrelage,neuf,1992.0
2892.0,190.0,145.0,3.0,1.0,periurbain,No,1,aucune,1,brut,bon,2017.0
9898.0,175.0,143.0,2.0,2.0,periurbain,Yes,0,fibre,non,carrelage,bon,1994.0
1574.0,185.0,153.0,1.0,2.0,,Yes,No,fibre,No,brut,a_renover,2004.0
8177.0,359.0,187.0,3.0,1.0,urbain,0,non,aucune,0,ciment,bon,2010.0
3203.0,164.0,133.0,3.0,2.0,rural,No,non,aucune,1,carrelage,neuf,2009.0
,286.0,129.0,4.0,2.0,urbain,Yes,0,starlink,No,brut,bon,
1630.0,,209.0,3.0,2.0,rural,oui,No,starlink,non,ciment,neuf,2023.0
9267.0,246.0,95.0,5.0,2.0,periurbain,No,1,fibre,non,ciment,neuf,2022.0
1881.0,135.0,72.0,1.0,,urbain,oui,1,aucune,oui,brut,bon,2020.0
5112.0,287.0,134.0,4.0,1.0,periurbain,No,1,fibre,0,brut,neuf,2014.0
5708.0,131.0,180.0,2.0,2.0,rural,,Yes,aucune,0,brut,bon,2007.0
5074.0,213.0,83.0,4.0,2.0,urbain,oui,oui,fibre,1,ciment,bon,2007.0
9223.0,158.0,102.0,5.0,1.0,rural,non,0,,1,carrelage,neuf,2020.0
9724.0,350.0,194.0,2.0,2.0,urbain,1,1,,oui,,bon,2021.0
6818.0,164.0,232.0,2.0,1.0,rural,oui,oui,aucune,0,ciment,bon,1993.0
848.0,406.0,119.0,4.0,1.0,urbain,non,non,starlink,non,ciment,neuf,2007.0
7290.0,61.0,124.0,1.0,1.0,rural,1,0,aucune,No,,a_renover,2007.0
7518.0,216.0,130.0,,2.0,urbain,Yes,1,starlink,0,ciment,a_renover,1991.0
7144.0,150.0,132.0,1.0,2.0,periurbain,non,Yes,starlink,0,carrelage,bon,2012.0
2877.0,125.0,241.0,3.0,1.0,rural,,1,starlink,non,carrelage,a_renover,2007.0
186.0,83.0,55.0,2.0,2.0,periurbain,No,No,fibre,1,carrelage,bon,1990.0
3779.0,316.0,241.0,,1.0,periurbain,Yes,oui,fibre,,brut,bon,2010.0
1830.0,95.0,118.0,1.0,1.0,periurbain,0,0,aucune,0,brut,a_renover,2023.0
6196.0,,107.0,3.0,2.0,periurbain,Yes,non,fibre,oui,carrelage,a_renover,2000.0
2959.0,,,4.0,1.0,rural,oui,oui,,Yes,carrelage,,2006.0
4261.0,252.0,200.0,5.0,2.0,rural,,0,fibre,Yes,carrelage,neuf,2003.0
7749.0,195.0,100.0,2.0,1.0,periurbain,0,No,aucune,No,brut,neuf,1994.0
5446.0,125.0,133.0,5.0,1.0,rural,oui,Yes,aucune,No,brut,bon,2020.0
1234.0,36.0,56.0,2.0,1.0,rural,Yes,Yes,fibre,1,ciment,a_renover,1990.0
7261.0,234.0,134.0,,1.0,urbain,oui,Yes,starlink,Yes,ciment,bon,1998.0
3915.0,166.0,123.0,2.0,1.0,urbain,oui,non,starlink,No,ciment,a_renover,2008.0
446.0,145.0,186.0,1.0,2.0,periurbain,0,Yes,aucune,,ciment,a_renover,1992.0
5839.0,191.0,248.0,4.0,,rural,Yes,non,aucune,1,brut,bon,2003.0
844.0,139.0,64.0,2.0,2.0,periurbain,1,non,fibre,Yes,carrelage,neuf,2017.0
5201.0,242.0,208.0,2.0,2.0,periurbain,1,non,fibre,0,carrelage,bon,1996.0
7028.0,159.0,103.0,5.0,1.0,,1,No,aucune,No,brut,neuf,
6595.0,354.0,135.0,1.0,2.0,urbain,Yes,0,aucune,oui,ciment,neuf,2013.0
2440.0,229.0,,3.0,2.0,rural,non,0,starlink,Yes,carrelage,neuf,1998.0
3103.0,98.0,52.0,4.0,1.0,rural,1,1,fibre,0,ciment,neuf,2008.0
9456.0,121.0,79.0,3.0,2.0,periurbain,non,No,starlink,1,brut,bon,2023.0
4774.0,119.0,94.0,1.0,2.0,urbain,oui,oui,starlink,No,ciment,a_renover,2023.0
4202.0,129.0,62.0,5.0,1.0,periurbain,Yes,oui,fibre,0,carrelage,bon,2023.0
6094.0,364.0,190.0,3.0,1.0,urbain,No,oui,fibre,No,carrelage,bon,2004.0
1294.0,199.0,,4.0,2.0,periurbain,0,1,fibre,oui,brut,a_renover,2003.0
6794.0,,118.0,5.0,2.0,urbain,oui,Yes,fibre,Yes,brut,neuf,2023.0
5518.0,101.0,200.0,,2.0,rural,Yes,non,starlink,non,brut,a_renover,2023.0
,182.0,200.0,4.0,1.0,periurbain,Yes,Yes,fibre,0,ciment,a_renover,2010.0
5067.0,162.0,156.0,1.0,2.0,rural,oui,oui,starlink,Yes,carrelage,neuf,2000.0
3442.0,97.0,,1.0,2.0,rural,0,oui,aucune,1,ciment,a_renover,2020.0
9353.0,99.0,51.0,3.0,2.0,urbain,,oui,starlink,non,carrelage,a_renover,2016.0
2226.0,58.0,92.0,3.0,2.0,rural,oui,,aucune,1,brut,a_renover,1990.0
9182.0,81.0,169.0,1.0,1.0,rural,Yes,1,starlink,No,brut,a_renover,2015.0
8979.0,349.0,168.0,4.0,1.0,urbain,non,oui,,No,carrelage,bon,2022.0
776.0,103.0,52.0,1.0,2.0,urbain,Yes,,aucune,Yes,carrelage,bon,1991.0
7635.0,,224.0,4.0,,rural,Yes,No,aucune,1,carrelage,neuf,1998.0
2153.0,152.0,133.0,2.0,2.0,rural,,No,aucune,0,brut,neuf,2022.0
5558.0,,,1.0,2.0,periurbain,0,oui,fibre,0,brut,a_renover,2017.0
4920.0,83.0,122.0,5.0,2.0,rural,oui,oui,aucune,,carrelage,,2023.0
2068.0,291.0,,5.0,1.0,urbain,oui,No,fibre,0,carrelage,a_renover,2019.0
9207.0,166.0,190.0,3.0,,periurbain,oui,oui,starlink,0,carrelage,a_renover,2018.0
6749.0,151.0,170.0,3.0,2.0,,No,No,,,ciment,a_renover,1998.0
3136.0,438.0,231.0,4.0,2.0,periurbain,oui,non,aucune,1,ciment,neuf,2008.0
9279.0,245.0,211.0,2.0,,periurbain,No,1,starlink,0,ciment,bon,2007.0
5462.0,73.0,58.0,1.0,2.0,periurbain,oui,1,starlink,Yes,carrelage,bon,2001.0
7877.0,157.0,126.0,,2.0,rural,,non,aucune,non,brut,neuf,
8937.0,192.0,239.0,2.0,2.0,periurbain,non,1,fibre,No,carrelage,a_renover,2015.0
3183.0,352.0,163.0,5.0,1.0,periurbain,1,non,fibre,1,carrelage,neuf,1999.0
9152.0,153.0,122.0,3.0,2.0,rural,1,No,fibre,Yes,ciment,neuf,2012.0
1943.0,191.0,121.0,5.0,1.0,periurbain,non,Yes,fibre,1,brut,bon,2012.0
3199.0,310.0,248.0,4.0,1.0,,oui,non,fibre,No,brut,bon,2009.0
8370.0,115.0,117.0,5.0,1.0,rural,Yes,,aucune,1,carrelage,bon,1993.0
1289.0,75.0,92.0,2.0,1.0,rural,1,No,fibre,1,brut,bon,
4581.0,,212.0,1.0,2.0,urbain,Yes,oui,fibre,,ciment,a_renover,2013.0
5465.0,305.0,231.0,5.0,2.0,periurbain,oui,non,aucune,Yes,ciment,bon,2013.0
,413.0,227.0,3.0,2.0,periurbain,,Yes,starlink,0,carrelage,neuf,1997.0
1312.0,309.0,247.0,4.0,2.0,periurbain,1,oui,aucune,oui,carrelage,bon,2019.0
8216.0,427.0,211.0,5.0,1.0,,No,No,aucune,No,brut,neuf,2007.0
4106.0,167.0,161.0,1.0,1.0,rural,oui,1,starlink,Yes,ciment,neuf,2012.0
4126.0,152.0,171.0,3.0,2.0,periurbain,No,Yes,,No,,a_renover,2009.0
9170.0,86.0,70.0,1.0,1.0,periurbain,No,No,starlink,No,brut,bon,2014.0
3966.0,,120.0,3.0,2.0,periurbain,,1,aucune,1,carrelage,bon,2020.0
1879.0,62.0,89.0,,2.0,rural,Yes,oui,starlink,0,ciment,,1994.0
9351.0,197.0,220.0,4.0,1.0,periurbain,oui,1,starlink,Yes,carrelage,,2023.0
3294.0,302.0,76.0,4.0,1.0,urbain,non,Yes,aucune,0,brut,,2021.0
6606.0,268.0,202.0,3.0,1.0,urbain,1,No,aucune,Yes,brut,a_renover,1998.0
5457.0,82.0,50.0,5.0,2.0,periurbain,No,1,,Yes,carrelage,a_renover,1992.0
8753.0,187.0,219.0,3.0,1.0,periurbain,1,0,aucune,,brut,,1995.0
3587.0,422.0,233.0,3.0,1.0,periurbain,1,oui,aucune,non,carrelage,neuf,2009.0
5510.0,52.0,79.0,3.0,2.0,rural,non,No,aucune,No,brut,a_renover,2013.0
3865.0,131.0,59.0,2.0,2.0,periurbain,1,1,aucune,Yes,ciment,neuf,1992.0
2148.0,450.0,219.0,5.0,2.0,urbain,Yes,0,fibre,oui,ciment,bon,1998.0
4131.0,114.0,141.0,3.0,1.0,rural,No,No,fibre,1,carrelage,bon,2018.0
1036.0,584.0,206.0,3.0,2.0,urbain,0,0,starlink,oui,brut,neuf,2010.0
636.0,124.0,82.0,3.0,2.0,periurbain,Yes,Yes,starlink,Yes,,bon,2020.0
6724.0,63.0,73.0,2.0,1.0,rural,1,1,aucune,No,carrelage,bon,1994.0
4134.0,409.0,212.0,4.0,1.0,periurbain,Yes,oui,starlink,non,brut,neuf,1999.0
6521.0,83.0,52.0,5.0,1.0,periurbain,Yes,non,aucune,1,brut,a_renover,1991.0
1083.0,258.0,149.0,1.0,2.0,urbain,0,No,,oui,brut,bon,2020.0
861.0,98.0,116.0,3.0,,rural,No,1,fibre,Yes,ciment,bon,2006.0
