id,prix_million_ariary,superficie_m2,nb_chambres,nb_etages,localisation,acces_route,eau_electricite,type_connexion,parking,type_sol,etat_maison,annee_construction
1541,167,249.0,1,2,rural,False,False,aucune,False,brut,bon,2013
5071,129,72.0,5,2,rural,True,True,fibre,True,carrelage,neuf,1998
2031,261,183.0,4,1,urbain,False,False,aucune,True,ciment,a_renover,2002
813,54,72.0,1,2,rural,True,True,starlink,False,carrelage,bon,2012
2528,303,157.0,3,2,periurbain,True,True,fibre,False,ciment,neuf,1997
1079,184,237.0,4,1,rural,True,True,aucune,False,carrelage,bon,1998
6804,174,119.0,5,1,rural,False,False,fibre,False,carrelage,neuf,2007
2705,215,211.0,1,2,rural,True,False,fibre,True,brut,neuf,2007
9411,248,105.0,4,1,urbain,True,False,fibre,True,ciment,bon,2000
1450,636,215.0,4,1,urbain,False,False,aucune,True,ciment,neuf,2010
4229,333,176.0,3,1,periurbain,False,False,fibre,True,carrelage,neuf,2021
3917,334,184.0,2,1,urbain,False,True,fibre,True,ciment,bon,1993
5961,176,204.0,3,1,periurbain,True,False,fibre,False,brut,a_renover,1995
9552,177,76.0,3,1,periurbain,False,False,aucune,True,ciment,neuf,1991
7552,156,100.0,5,1,rural,False,True,starlink,False,brut,neuf,1990
8047,74,54.0,1,2,urbain,True,True,aucune,False,brut,a_renover,2010
4056,281,113.0,5,1,urbain,True,False,fibre,False,carrelage,bon,2001
2368,194,96.0,2,1,urbain,False,False,fibre,False,ciment,bon,2010
9941,56,101.0,2,1,rural,False,False,fibre,False,ciment,a_renover,1998
838,414,110.0,5,1,urbain,False,False,aucune,False,brut,neuf,1997
9962,440,232.0,4,1,periurbain,True,True,aucune,False,ciment,neuf,2023
5812,151,57.0,3,1,urbain,True,False,aucune,False,ciment,bon,1996
3567,210,238.0,4,1,periurbain,False,True,aucune,False,brut,a_renover,1997
4692,260,96.0,1,1,urbain,True,False,starlink,True,carrelage,neuf,2012
9082,108,57.0,1,2,periurbain,False,False,aucune,True,ciment,neuf,2021
6778,144,148.0,4,2,periurbain,False,False,fibre,False,carrelage,a_renover,1993
8971,221,147.0,4,1,urbain,False,True,starlink,False,ciment,a_renover,1998
588,122,117.0,4,1,periurbain,True,True,aucune,True,brut,a_renover,2006
34,399,218.0,3,1,periurbain,False,False,aucune,False,ciment,neuf,2007
28,94,135.0,1,1,rural,True,True,aucune,True,ciment,bon,2014
2395,622,234.0,2,2,urbain,False,False,fibre,False,ciment,neuf,1993
6083,233,183.0,2,1,urbain,False,True,starlink,True,brut,a_renover,2012
7852,259,112.0,4,2,urbain,False,True,aucune,False,brut,bon,2019
2170,79,96.0,1,2,periurbain,True,True,starlink,True,carrelage,a_renover,2013
889,108,62.0,4,1,rural,False,True,fibre,False,carrelage,neuf,2013
3514,257,197.0,4,2,periurbain,False,False,fibre,False,carrelage,bon,2014
9192,102,203.0,2,2,rural,True,True,starlink,False,ciment,a_renover,1996
3733,232,195.0,1,1,urbain,False,True,fibre,True,carrelage,a_renover,1994
8400,81,143.0,3,1,rural,True,True,fibre,False,brut,a_renover,2014
8606,107,227.0,1,1,rural,True,True,starlink,False,ciment,a_renover,2012
6135,138,165.0,2,2,periurbain,True,False,starlink,False,brut,a_renover,1999
223,59,107.0,2,2,rural,True,True,fibre,False,brut,a_renover,2019
4239,41,80.0,1,2,rural,False,True,fibre,False,carrelage,a_renover,2006
1590,157,195.0,4,2,rural,True,True,starlink,False,brut,bon,2005
7272,110,102.0,1,1,rural,False,True,starlink,True,ciment,neuf,1996
3256,206,136.0,5,2,periurbain,False,True,starlink,False,ciment,bon,2001
9303,143,124.0,2,2,rural,True,True,starlink,True,ciment,neuf,1999
9010,405,222.0,3,1,periurbain,True,False,fibre,True,ciment,neuf,2009
8237,192,70.0,4,2,urbain,True,False,starlink,False,brut,bon,1994
8224,128,71.0,5,2,rural,False,False,aucune,False,carrelage,neuf,1990
4817,355,172.0,4,1,urbain,True,True,fibre,True,brut,bon,2010
1209,63,74.0,1,1,periurbain,True,False,starlink,True,carrelage,a_renover,2022
9634,80,97.0,1,1,periurbain,False,False,starlink,True,carrelage,a_renover,2007
1706,142,185.0,3,1,rural,False,False,fibre,True,carrelage,bon,2020
1158,212,158.0,5,2,rural,True,True,fibre,True,ciment,neuf,2014
4865,300,180.0,1,2,periurbain,True,False,aucune,True,brut,neuf,2006
7021,176,171.0,1,2,rural,True,True,fibre,True,carrelage,neuf,1994
1725,210,175.0,1,1,urbain,False,True,aucune,False,carrelage,a_renover,1997
9973,288,220.0,3,1,urbain,False,True,fibre,True,brut,a_renover,2010
904,209,174.0,1,2,urbain,False,False,aucune,False,carrelage,a_renover,2010
7879,53,69.0,4,2,rural,True,False,starlink,False,carrelage,a_renover,1997
7270,245,181.0,3,2,urbain,True,True,aucune,True,brut,a_renover,2023
1547,305,102.0,2,2,urbain,False,False,fibre,False,carrelage,neuf,2016
5471,97,89.0,1,2,rural,False,False,fibre,True,ciment,neuf,2016
7523,146,190.0,3,1,rural,True,True,fibre,True,ciment,bon,2017
7991,113,68.0,4,2,rural,True,True,aucune,True,brut,neuf,1994
9036,295,221.0,5,2,periurbain,False,False,aucune,False,carrelage,bon,2016
7173,287,107.0,1,2,urbain,True,True,aucune,True,brut,neuf,1995
3820,126,111.0,5,2,periurbain,False,True,aucune,False,ciment,a_renover,2009
8452,355,197.0,2,2,urbain,True,True,fibre,False,ciment,bon,2002
8361,149,105.0,4,1,rural,False,False,starlink,True,carrelage,neuf,1993
7381,335,147.0,5,1,urbain,False,False,starlink,False,carrelage,bon,1993
2155,270,123.0,4,2,periurbain,True,False,aucune,True,brut,neuf,2002
3715,113,189.0,5,2,rural,True,False,aucune,False,ciment,a_renover,2007
4057,322,109.0,2,2,urbain,True,False,aucune,True,ciment,neuf,1999
8464,98,157.0,5,2,rural,False,False,aucune,True,carrelage,a_renover,2004
9141,177,73.0,3,2,urbain,True,False,aucune,True,ciment,bon,1999
558,243,221.0,1,1,periurbain,True,True,fibre,True,carrelage,bon,1999
1436,161,155.0,1,1,rural,True,True,fibre,True,ciment,neuf,2010
1869,190,94.0,2,2,urbain,True,False,aucune,False,ciment,bon,2016
755,424,164.0,1,2,urbain,True,True,starlink,False,carrelage,neuf,1992
7495,102,77.0,5,2,periurbain,True,False,fibre,False,brut,a_renover,1995
4386,183,202.0,4,1,periurbain,True,True,starlink,True,brut,a_renover,1990
8324,198,140.0,4,2,periurbain,False,True,aucune,False,carrelage,bon,2003
2118,110,196.0,4,2,rural,False,False,fibre,False,carrelage,a_renover,2000
5274,158,139.0,1,1,periurbain,False,False,starlink,False,ciment,bon,1991
2989,173,225.0,1,1,periurbain,True,False,aucune,False,brut,a_renover,2005
7459,240,100.0,4,1,urbain,True,True,aucune,False,ciment,bon,1994
1956,406,119.0,4,1,urbain,False,False,fibre,True,carrelage,neuf,1990
4915,194,140.0,5,2,rural,False,False,aucune,True,carrelage,neuf,2017
5268,183,126.0,3,2,urbain,True,False,starlink,False,brut,a_renover,2002
4476,376,94.0,5,2,urbain,False,False,starlink,True,carrelage,neuf,1994
1464,234,84.0,5,2,urbain,True,True,fibre,True,brut,bon,2005
4745,82,120.0,5,1,rural,True,False,starlink,True,brut,a_renover,2004
9834,141,183.0,3,1,rural,False,False,aucune,True,brut,bon,1997
3793,176,157.0,1,2,periurbain,False,True,fibre,True,ciment,bon,1992
1872,206,186.0,1,1,periurbain,True,False,starlink,False,carrelage,bon,2022
9357,557,182.0,4,2,urbain,True,False,aucune,False,carrelage,neuf,2015
506,289,228.0,4,2,periurbain,False,False,starlink,True,brut,bon,1993
9022,43,83.0,1,1,rural,False,False,fibre,False,ciment,a_renover,2013
8151,318,149.0,4,2,urbain,False,True,fibre,False,brut,bon,1997
9889,171,115.0,3,1,urbain,True,True,starlink,False,carrelage,a_renover,2023
7750,82,88.0,2,2,periurbain,False,True,fibre,True,carrelage,a_renover,1991
5250,620,221.0,3,1,urbain,True,False,starlink,True,brut,neuf,2011
797,294,176.0,1,2,periurbain,False,True,starlink,False,ciment,neuf,2007
7255,188,168.0,1,1,periurbain,True,False,starlink,False,carrelage,bon,2022
4633,290,234.0,2,2,urbain,False,False,fibre,True,ciment,a_renover,2003
312,120,53.0,5,2,periurbain,False,False,aucune,True,ciment,bon,1997
3569,62,125.0,1,1,rural,True,True,starlink,False,brut,a_renover,1993
1455,177,181.0,5,1,periurbain,True,False,starlink,True,brut,a_renover,1997
2570,110,86.0,1,2,urbain,False,True,aucune,True,brut,a_renover,1994
6360,228,191.0,1,1,urbain,True,False,aucune,False,ciment,a_renover,2004
4355,215,186.0,3,1,rural,False,False,fibre,True,brut,neuf,2003
380,185,242.0,1,1,periurbain,True,True,starlink,False,ciment,a_renover,2003
1912,165,85.0,5,2,urbain,True,True,aucune,True,ciment,a_renover,2004
6965,138,140.0,4,1,periurbain,True,False,aucune,False,ciment,a_renover,2007
1893,65,120.0,2,1,rural,False,False,aucune,True,carrelage,a_renover,2016
6686,52,92.0,2,2,rural,True,False,starlink,True,carrelage,a_renover,2019
4362,80,72.0,3,1,periurbain,True,False,starlink,False,ciment,a_renover,2008
1966,272,162.0,1,2,periurbain,True,True,fibre,True,carrelage,neuf,2000
9668,112,113.0,5,2,rural,False,True,fibre,False,carrelage,bon,2007
1243,289,123.0,5,2,periurbain,True,False,starlink,True,ciment,neuf,2000
8893,246,207.0,1,1,urbain,False,True,starlink,True,ciment,a_renover,2001
5489,380,96.0,5,2,urbain,True,True,starlink,True,carrelage,neuf,2010
6300,61,71.0,2,1,rural,False,True,aucune,True,carrelage,bon,1991
6463,216,76.0,5,1,periurbain,False,True,aucune,False,carrelage,neuf,2018
1471,207,67.0,5,2,urbain,True,True,aucune,True,ciment,bon,2001
7603,193,123.0,5,2,periurbain,True,False,fibre,False,ciment,bon,2013
2853,119,113.0,4,2,periurbain,True,True,aucune,True,brut,a_renover,1996
4506,150,81.0,1,1,urbain,False,False,aucune,False,brut,bon,1998
4062,184,164.0,1,2,periurbain,True,True,aucune,False,ciment,bon,1997
2538,55,74.0,1,2,rural,True,True,aucune,True,brut,bon,1994
8079,259,181.0,4,1,urbain,False,True,fibre,False,brut,a_renover,2012
8497,123,249.0,2,2,rural,False,False,fibre,False,carrelage,a_renover,1996
6443,193,173.0,1,1,periurbain,False,True,starlink,True,carrelage,bon,2011
3990,63,90.0,4,2,rural,False,False,starlink,False,carrelage,a_renover,2015
1049,201,117.0,5,1,urbain,True,False,starlink,False,ciment,a_renover,2006
8835,266,141.0,2,2,urbain,True,True,fibre,True,brut,bon,1999
2035,213,155.0,4,1,periurbain,False,False,aucune,True,carrelage,bon,2018
1499,145,202.0,2,1,rural,False,True,aucune,True,brut,bon,2019
5205,108,54.0,4,1,periurbain,True,False,aucune,False,carrelage,bon,1995
8988,136,187.0,2,1,rural,False,True,aucune,True,brut,bon,2006
8287,148,142.0,1,1,rural,True,False,fibre,True,carrelage,neuf,2009
6883,101,187.0,3,1,rural,False,True,aucune,False,ciment,a_renover,2000
5231,257,140.0,2,1,periurbain,False,False,starlink,True,brut,neuf,2020
2076,268,159.0,1,2,periurbain,False,False,starlink,False,ciment,neuf,2018
4103,260,208.0,5,1,rural,False,False,aucune,True,ciment,neuf,2013
4801,347,192.0,2,1,urbain,True,False,starlink,False,carrelage,bon,2023
5909,193,86.0,3,2,periurbain,False,False,starlink,True,brut,neuf,1995
8522,195,175.0,1,2,periurbain,True,False,fibre,True,brut,bon,1996
5461,81,102.0,2,2,rural,False,False,fibre,True,ciment,bon,2018
9166,96,120.0,1,1,periurbain,True,True,aucune,True,ciment,a_renover,2021
4661,338,174.0,3,2,urbain,True,True,aucune,True,brut,bon,2014
640,114,192.0,5,1,rural,False,False,fibre,True,brut,a_renover,1995
1270,56,99.0,2,1,rural,True,True,starlink,False,ciment,a_renover,1993
2778,182,100.0,5,2,urbain,True,True,fibre,True,brut,a_renover,2003
6421,302,76.0,4,2,urbain,False,False,starlink,True,brut,neuf,1995
4932,90,81.0,1,2,rural,False,False,fibre,False,carrelage,neuf,2005
3861,66,122.0,2,2,rural,True,True,aucune,False,brut,a_renover,2005
3480,116,119.0,5,1,rural,False,False,fibre,False,carrelage,bon,2012
1534,94,117.0,1,1,periurbain,True,True,starlink,True,carrelage,a_renover,1991
3980,192,109.0,5,1,urbain,False,True,fibre,False,ciment,a_renover,2016
4571,259,224.0,2,2,periurbain,False,False,starlink,False,ciment,bon,2000
864,147,192.0,3,2,rural,True,True,starlink,True,brut,bon,2018
4942,127,69.0,1,2,periurbain,True,True,fibre,False,brut,neuf,2023
6723,163,52.0,4,2,urbain,True,True,aucune,False,ciment,bon,1997
7653,155,192.0,4,2,rural,True,True,fibre,True,brut,bon,2019
9688,672,230.0,4,2,urbain,True,False,aucune,False,carrelage,neuf,1991
9748,190,132.0,3,1,urbain,False,False,aucune,False,ciment,a_renover,1990
3213,219,128.0,1,2,periurbain,True,True,starlink,False,carrelage,neuf,2013
9965,284,165.0,1,1,urbain,False,True,fibre,True,ciment,bon,1997
9607,83,161.0,2,2,rural,True,True,fibre,False,ciment,a_renover,2016
3789,376,210.0,2,2,urbain,True,False,aucune,True,carrelage,bon,1993
7954,137,105.0,3,1,rural,False,False,starlink,False,carrelage,neuf,1990
5060,83,122.0,5,2,rural,True,False,aucune,True,ciment,a_renover,1991
1423,80,117.0,5,2,rural,False,False,fibre,True,carrelage,a_renover,2016
662,267,244.0,1,1,periurbain,True,True,starlink,True,carrelage,bon,2009
5456,114,166.0,1,1,rural,True,True,aucune,True,brut,bon,2001
8959,300,125.0,5,1,urbain,True,True,fibre,False,brut,bon,2007
2776,136,59.0,5,1,urbain,False,False,aucune,False,brut,a_renover,1998
6779,165,146.0,1,1,periurbain,True,False,fibre,False,ciment,bon,1996
6096,167,248.0,1,1,rural,True,True,aucune,True,ciment,bon,2017
5269,291,242.0,3,2,periurbain,False,False,starlink,False,carrelage,bon,2020
8603,95,54.0,3,2,periurbain,True,True,aucune,True,ciment,bon,2003
5247,241,88.0,5,1,urbain,False,False,starlink,True,ciment,bon,2005
5826,164,96.0,4,1,urbain,True,True,aucune,False,brut,a_renover,2018
3981,43,59.0,3,1,rural,True,False,aucune,True,ciment,a_renover,2002
279,135,161.0,2,1,periurbain,True,True,aucune,False,ciment,a_renover,1991
9470,146,115.0,3,2,rural,False,False,fibre,True,ciment,neuf,2004
8367,338,199.0,1,1,urbain,True,True,aucune,True,brut,bon,2017
5197,237,178.0,4,2,periurbain,True,False,aucune,False,carrelage,bon,2019
7046,145,117.0,1,2,urbain,False,False,fibre,False,ciment,a_renover,2004
1694,239,224.0,2,1,rural,True,True,fibre,False,brut,neuf,2009
9820,158,139.0,1,2,periurbain,False,True,starlink,True,ciment,bon,2003
5018,161,155.0,1,1,rural,False,True,starlink,True,brut,neuf,1996
3479,277,123.0,4,1,urbain,True,True,starlink,True,ciment,bon,2022
4416,288,238.0,5,1,rural,True,False,aucune,False,carrelage,neuf,2017
4155,74,90.0,2,2,rural,True,True,aucune,True,carrelage,bon,2013
4883,115,73.0,3,1,periurbain,False,False,fibre,False,carrelage,bon,1992
7533,219,203.0,2,2,rural,False,False,starlink,True,carrelage,neuf,2009
9496,412,245.0,1,1,urbain,True,False,starlink,True,brut,bon,2002
4296,185,217.0,3,2,periurbain,True,True,aucune,False,brut,a_renover,2009
8962,182,104.0,1,2,periurbain,False,False,aucune,True,brut,neuf,2000
6714,86,55.0,5,2,periurbain,False,False,fibre,False,brut,a_renover,2010
4563,215,194.0,1,2,periurbain,False,False,starlink,True,brut,bon,2021
184,303,152.0,3,1,urbain,False,True,aucune,True,brut,bon,2000
5853,269,234.0,2,1,periurbain,True,True,fibre,True,brut,bon,2013
1384,198,128.0,5,1,periurbain,True,True,fibre,True,ciment,bon,2018
5781,412,245.0,1,1,urbain,True,True,aucune,True,ciment,bon,1993
6173,351,200.0,2,2,periurbain,False,False,fibre,False,carrelage,neuf,1994
297,383,177.0,5,1,urbain,False,False,fibre,False,carrelage,bon,2007
443,147,94.0,3,2,urbain,False,False,aucune,False,carrelage,a_renover,2011
7023,250,198.0,2,1,urbain,True,True,starlink,True,carrelage,a_renover,2021
8813,161,209.0,1,2,periurbain,True,False,aucune,True,ciment,a_renover,2003
2229,189,169.0,1,2,periurbain,False,False,starlink,False,carrelage,bon,1992
7607,122,247.0,2,2,rural,False,False,aucune,False,carrelage,a_renover,2002
9143,85,67.0,4,2,periurbain,True,False,starlink,False,carrelage,a_renover,1995
6054,123,130.0,5,1,rural,False,False,starlink,False,brut,bon,2018
8685,397,198.0,4,1,urbain,False,False,fibre,False,ciment,bon,1999
2578,256,234.0,1,2,periurbain,False,True,fibre,False,brut,bon,2019
5492,66,65.0,2,2,periurbain,False,False,fibre,True,brut,a_renover,2014
4042,76,133.0,3,1,rural,True,False,fibre,False,ciment,a_renover,2012
6277,199,154.0,3,2,periurbain,True,True,fibre,True,brut,bon,2006
7251,169,126.0,2,2,urbain,False,True,fibre,True,brut,a_renover,2020
3950,290,156.0,2,2,urbain,False,True,starlink,True,brut,bon,2008
6067,268,227.0,1,1,urbain,False,False,aucune,False,brut,a_renover,2017
926,221,104.0,3,1,periurbain,False,False,aucune,False,carrelage,neuf,2017
8922,213,242.0,4,2,periurbain,True,False,fibre,True,ciment,a_renover,2005
129,221,185.0,1,1,urbain,True,False,aucune,False,ciment,a_renover,2001
7445,168,125.0,4,1,rural,True,True,fibre,False,brut,neuf,2009
8107,116,168.0,1,1,rural,False,False,starlink,False,brut,bon,2007
7515,296,235.0,4,2,periurbain,False,True,fibre,False,carrelage,bon,2000
6715,188,171.0,2,2,rural,False,False,aucune,False,brut,neuf,2021
1876,312,150.0,4,2,periurbain,False,True,starlink,True,brut,neuf,1992
2488,222,136.0,5,1,urbain,False,False,aucune,True,ciment,a_renover,1992
1182,147,103.0,4,2,rural,True,True,fibre,False,carrelage,neuf,2016
1170,209,93.0,3,2,urbain,False,True,starlink,False,carrelage,bon,2013
3371,324,110.0,2,2,urbain,True,True,aucune,True,carrelage,neuf,2009
8938,219,133.0,5,2,urbain,True,False,fibre,False,carrelage,a_renover,1994
1859,105,151.0,1,1,rural,False,True,starlink,False,brut,bon,2011
8450,161,201.0,4,2,rural,False,True,aucune,False,carrelage,bon,1990
9420,87,66.0,2,2,rural,True,True,fibre,True,brut,neuf,2009
387,455,247.0,3,2,urbain,True,False,starlink,True,carrelage,bon,2022
1032,228,169.0,4,1,periurbain,True,False,fibre,False,carrelage,bon,1999
8828,238,191.0,3,1,periurbain,False,True,fibre,False,brut,bon,1999
6752,116,144.0,3,1,rural,False,True,aucune,False,carrelage,bon,2022
4019,470,244.0,4,1,urbain,True,True,fibre,False,carrelage,bon,2010
691,154,98.0,4,1,periurbain,False,True,aucune,False,brut,bon,2016
8818,209,176.0,2,2,periurbain,False,True,aucune,False,carrelage,bon,2009
2081,98,103.0,4,2,rural,True,True,aucune,False,carrelage,bon,2022
9819,87,132.0,5,1,rural,True,True,aucune,False,ciment,a_renover,2003
44,269,87.0,2,1,urbain,True,False,fibre,True,ciment,neuf,1994
3939,418,149.0,2,2,urbain,True,True,fibre,False,brut,neuf,2009
6424,46,78.0,2,2,rural,True,True,fibre,False,carrelage,a_renover,1997
5603,480,175.0,2,2,urbain,True,True,aucune,True,brut,neuf,2001
3969,60,68.0,2,2,rural,True,True,aucune,True,brut,bon,2006
1187,465,228.0,5,1,urbain,False,False,fibre,True,carrelage,bon,2020
6483,301,231.0,3,1,urbain,False,True,fibre,True,carrelage,a_renover,2015
284,444,222.0,5,2,periurbain,False,False,starlink,False,brut,neuf,2009
9780,222,89.0,4,1,urbain,True,True,fibre,False,ciment,bon,2002
4159,277,53.0,5,2,urbain,True,False,starlink,True,ciment,neuf,2005
3092,139,71.0,5,1,periurbain,True,False,aucune,True,carrelage,bon,1999
6954,116,235.0,2,2,rural,False,True,aucune,False,carrelage,a_renover,2012
4556,219,178.0,4,2,rural,False,False,fibre,True,ciment,neuf,1991
4323,52,59.0,1,1,periurbain,False,True,fibre,True,carrelage,a_renover,2002
6718,103,180.0,4,2,rural,True,False,aucune,False,ciment,a_renover,1994
6264,211,151.0,3,2,urbain,False,False,starlink,False,brut,a_renover,2002
3734,167,180.0,4,2,periurbain,False,True,starlink,False,brut,a_renover,2001
7711,244,144.0,1,1,periurbain,True,True,starlink,True,carrelage,neuf,1995
9090,164,55.0,4,2,periurbain,True,False,fibre,False,carrelage,neuf,2016
7847,275,249.0,3,1,rural,True,True,starlink,False,carrelage,neuf,2014
8812,289,108.0,1,1,urbain,False,True,starlink,True,ciment,neuf,2012
4471,138,120.0,1,1,periurbain,False,False,aucune,True,ciment,bon,1992
9591,426,223.0,4,1,periurbain,False,False,fibre,False,brut,neuf,1996
4348,66,53.0,4,1,rural,False,True,starlink,True,carrelage,bon,2016
9893,242,215.0,3,2,rural,True,True,starlink,False,brut,neuf,2023
8861,733,243.0,5,2,urbain,False,False,fibre,True,brut,neuf,1995
3626,185,229.0,2,2,periurbain,True,True,aucune,False,carrelage,a_renover,2021
9128,291,222.0,3,2,urbain,False,True,fibre,True,brut,a_renover,1999
8331,163,162.0,5,2,periurbain,False,False,starlink,True,brut,a_renover,2001
4013,97,76.0,2,1,rural,False,True,starlink,False,brut,neuf,2003
6803,336,115.0,2,1,urbain,True,False,starlink,False,brut,neuf,2005
8310,105,172.0,5,2,rural,False,True,fibre,False,ciment,a_renover,2012
430,294,85.0,3,1,urbain,True,True,fibre,False,brut,neuf,2012
5483,148,141.0,5,2,periurbain,True,True,starlink,True,carrelage,a_renover,2005
6025,183,128.0,5,2,rural,True,True,starlink,False,brut,neuf,2015
8630,212,127.0,5,1,urbain,True,True,aucune,False,ciment,a_renover,2005
